year,authority_code,district,distance_from_tel_aviv,year_of_municipal_status,council_members_number,socioeconomic_level,total_population,jews_and_others,total_men,total_women,dependency_ratio,natural_increase_per_1000,total_migration_balance,immigrants_post_1990,population_growth_rate,total_in_migration,male_in_migration,female_in_migration,in_migration_age_15_29,total_out_migration,male_out_migration,female_out_migration,out_migration_age_15_29,unemployment_benefits_total,male_unemployment_benefits,avg_age_unemployment_recipients,income_support_recipients_yearly,avg_salary_employees,avg_salary_male,avg_salary_female,change_salary_emp_yoy,change_salary_male_yoy,change_salary_female_yoy,employees_total,percent_earning_min_wage,self_employed_total,avg_income_self_employed,change_income_self_employed_yoy,percent_earning_half_avg_salary,inequality_index_gini,"בתי ספר - סה""כ -",total_classes,total_students,avg_students_per_class,percent_bagrut_eligible,percent_university_bagrut,water_receipts,start_roads_length_km,start_roads_area_sqm,start_water_pipes_km,start_sewage_pipes_km,start_drainage_pipes_km,complete_roads_length_km,complete_roads_area_sqm,complete_water_pipes_km,complete_sewage_pipes_km,complete_drainage_pipes_km,total_private_cars,avg_car_age,accidents_per_1000_residents,accidents_per_1000_vehicles,compactness_cluster,peripheral_cluster,satisfaction_municipal_services,satisfaction_municipal_performance,satisfaction_residential_area,satisfaction_cleanliness,satisfaction_parks_green_spaces,feeling_safe_dark,contacting_local_authority,total_revenues,revenues_change,regular_budget_revenues,gov_participation,gov_participation_change,special_budget_revenues,total_expenditures,expenditures_change,operations_expenditures,loan_repayment_expenditures,financing_expenditures,special_budget_expenditures,budget_surplus_deficit,annual_surplus_deficit,cumulative_deficit,property_tax_total_prev_year,property_tax_residential_prev_year,property_tax_business_prev_year,property_tax_total_current_year,property_tax_residential_current_year,property_tax_business_current_year,total_jurisdiction_area,residential_percent_area,education_percent_area,health_welfare_percent_area,public_services_percent_area,culture_leisure_sports_percent_area,commerce_percent_area,industry_infrastructure_percent_area,transportation_percent_area,agricultural_buildings_percent_area,public_open_space_percent_area,forest_woodland_percent_area,orchards_citrus_olive_percent_area,cultivated_fields_percent_area,other_open_space_percent_area,population_density,authority_name,incident_year,incident_type,is_treatment
2009,28,6.0,18.826291996419023,1952.0,9.0,7.0,9.3,99.8,4.6,4.7,783.0,18.1,288.0,7.0,4.8,762.0,375.0,387.0,107.0,417.0,203.0,214.0,138.0,94.0,40.0,41.2,128.0,9891.0,12850.0,7035.0,-1.3,-1.6,-0.9,4604.0,32.7,398.0,10249.0,5.8,34.9,0.453277687739235,5,71.0,2179.0,31.0,70.0,69.4,746.0,,,,,,,,,,,3007.0,7.2,0.2,0.6,1.0,7.0,,,,,,,,78025.0,-1.3,46075.0,11560.0,-33.3,31950.0,75413.0,-8.9,21390.0,3560.0,262.0,27764.0,-1574.0,-1574.0,-9894.0,3835.3,324.1,15.4,3856.7,348.1,16.8,7.44,11.6,0.4,0.1,0.3,0.1,0.2,0.1,0.0,0.6,0.5,0.0,16.2,46.2,23.7,8777.0,מזכרת בתיה,,,0
2010,28,6.0,18.826291996419023,1952.0,9.0,7.0,9.7,99.8,4.8,4.9,790.0,13.8,214.0,7.1,3.8,631.0,307.0,324.0,104.0,404.0,211.0,193.0,118.0,86.0,32.0,42.1,120.0,10073.5213810025,13035.8399453788,7253.48166392994,-1.40614951132477,-1.79661458616184,-0.186649245464743,4755.0,32.4,434.0,9840.96754992319,-7.04746137017717,37.3,0.448267818362658,5,74.0,2335.0,32.0,68.5,64.8,828.0,,,,,,,,,,,3200.0,7.0596875,0.6,1.6,1.0,7.0,,,,,,,,101911.0,27.2,64089.0,13648.0,14.9,37822.0,95646.0,23.5,25154.0,3345.0,332.0,42025.0,10468.0,-1534.0,-11429.0,3856.7,348.1,16.8,3875.0,367.7,16.9,7.44,11.6,0.4,0.1,0.3,0.1,0.2,0.1,0.0,0.6,0.5,0.0,16.2,46.2,23.7,8777.0,מזכרת בתיה,,,0
2011,28,6.0,18.826291996419023,1952.0,9.0,8.0,10.1,99.9,5.0,5.1,758.0,14.6834939460326,251.0,7.0,4.40829311227441,487.0,229.0,258.0,79.0,317.0,162.0,155.0,89.0,79.0,36.0,42.3,115.0,10667.8994762974,13937.9369556201,7501.61017402945,2.51732855218065,3.50448164119228,0.116959757830415,4901.0,31.8,443.0,10307.4768623025,1.39446483373535,35.2,0.450643491797788,5,80.0,2464.0,31.0,77.1,69.9,875.0,,,,,,,,,,,3345.0,6.73482810164425,0.8,2.0,1.0,7.0,,,,,,,,79288.0,-24.8,54666.0,13506.0,-4.4,24622.0,78573.0,-29.5,27338.0,3465.0,526.0,21918.0,-1989.0,-1989.0,-13418.0,3875.0,367.7,16.9,3874.9,375.6,17.2,7.44,11.6,0.4,0.1,0.3,0.1,0.2,0.1,0.0,0.6,0.5,0.0,16.2,46.2,23.7,8777.0,מזכרת בתיה,,,0
2012,28,6.0,18.826291996419023,1952.0,8.0,8.0,10.7,100.0,5.3,5.4,773.0,12.6263964939099,378.0,6.9,6.03421826331045,718.0,356.0,362.0,76.0,340.0,175.0,165.0,101.0,92.0,43.0,43.0,127.0,11558.9780536153,15096.8757564053,8176.54926760217,4.68878866553373,4.65216935817523,5.31135873866022,5297.0,30.0,449.0,11090.6451373422,3.95947824733311,36.1,0.450554458460088,5,84.0,2523.0,30.0,82.7,76.2,900.0,,,,,,,,,,,3583.0,7.0,0.3,0.7,1.0,7.0,,,,,,,,79136.0,-1.8,59700.0,16350.0,19.1,19436.0,77997.0,-2.3,29469.0,3106.0,314.0,18129.0,-168.0,-168.0,-13586.0,3874.9,375.6,17.2,3910.6,405.9,20.3,7.44,11.6,0.4,0.1,0.3,0.1,0.2,0.1,0.0,0.6,0.5,0.0,16.2,46.2,23.7,8777.0,מזכרת בתיה,,,0
2013,28,6.0,18.826291996419023,1952.0,8.0,8.0,11.2,100.0,5.6,5.6,783.0,13.8113966889234,396.0,7.0,4.75699971907483,735.0,357.0,378.0,93.0,364.0,179.0,185.0,104.0,94.0,36.0,43.0,118.0,11502.7942276126,14620.9671935767,8571.09374262798,-2.0941655564956,-4.71738157958713,3.13138465767353,5483.0,30.3,454.0,11511.8373715125,2.12039774766457,33.3,0.448490732034574,5,90.0,2639.0,29.0,86.6,78.5,976.0,,,,,,,,,,,3861.0,7.0,0.548797219427422,1.31032976632453,1.0,7.0,,,,,,,,86657.0,7.8,60158.0,18746.0,12.8,26499.0,111293.0,40.4,29703.0,2702.0,198.0,49732.0,-1403.0,-1403.0,-14989.0,3910.6,405.9,20.3,23302.0,17029.0,2129.0,7.44,11.6,0.4,0.1,0.3,0.1,0.2,0.1,0.0,0.6,0.5,0.0,16.2,46.2,23.7,8777.0,מזכרת בתיה,,,0
2014,28,6.0,18.826291996419023,1952.0,8.0,8.0,11.9,100.0,5.9,6.0,804.0,12.2,570.0,7.0,6.0,901.0,462.0,439.0,123.0,344.0,166.0,178.0,122.0,108.0,46.0,42.0,121.0,11864.5325479345,15171.5233473242,8818.56389604811,1.9,2.5,1.7,5963.0,29.6,509.0,11311.1,-2.9,34.6,0.4445,7,92.0,2735.0,30.0,88.0,82.5,976.0,,,,,,,,,,,4180.0,7.0,0.260303687635575,0.636807471874337,1.0,7.0,,,,,,,,117947.0,35.6,65513.0,19569.0,4.0,52434.0,96891.0,-13.3,31561.0,6541.0,279.0,27054.0,-4324.0,-4324.0,-19313.0,3948.4,429.7,21.5,3962.1,435.7,21.5,7.19,18.4,1.5,0.1,0.4,0.6,0.6,0.1,2.5,1.7,0.4,0.0,16.6,40.9,16.4,8485.0,מזכרת בתיה,,,0
2015,28,6.0,18.826291996419023,1952.0,11.0,8.0,12.7,100.0,6.3,6.4,829.0,15.0,658.0,7.1,7.1,993.0,480.0,513.0,87.0,341.0,183.0,158.0,92.0,105.0,45.0,43.0,110.0,12322.8293236256,15667.1611643007,9242.87154150198,3.5,2.9,4.4,6318.0,27.4,529.0,11677.9918084436,2.83913804415559,36.9,0.4412,5,94.0,2865.0,30.0,84.5,78.8,954.0,,,,,,,,,,,4618.0,7.0,0.733048259010385,1.77444794952681,1.0,7.0,,,,,,,,95184.0,-18.8,63322.0,20215.0,3.9,31862.0,108926.0,13.1,30850.0,1756.0,263.0,42596.0,-3008.0,-3008.0,-22321.0,3962.1,435.7,21.5,3974.6,463.7,23.3,7.19,18.4,1.5,0.1,0.4,0.6,0.6,0.1,2.5,1.7,0.4,0.0,16.6,40.9,16.4,8485.0,מזכרת בתיה,,,0
2016,28,6.0,18.826291996419023,1952.0,11.0,8.0,13.4,100.0,6.6,6.8,848.0,15.1,559.0,7.0,5.68593479288077,876.0,416.0,460.0,99.0,337.0,190.0,147.0,97.0,98.0,38.0,41.0,100.0,13127.909623554,16758.92415229,9604.83001443,7.2,7.6,4.5,6827.0,27.4,530.0,11601.992610063,-0.1,36.0,0.437,6,101.0,3014.0,30.0,82.6,78.9,1029.0,2.0,19.3,,0.5,,2.0,19.3,1.0,,,4952.0,6.3,0.536028792403706,1.2848751835536,1.0,6.0,,,,,,,,121525.0,28.0,66378.0,22365.0,11.2,55147.0,106781.0,-1.7,31836.0,1621.0,216.0,38072.0,-2331.0,-2331.0,-21452.0,3974.6,463.7,23.3,3999.6,506.6,22.4,7.19,18.4,1.5,0.1,0.4,0.6,0.6,0.1,2.5,1.7,0.4,0.0,16.6,40.9,16.4,8485.0,מזכרת בתיה,,,0
2017,28,6.0,18.826291996419023,1952.0,11.0,8.0,14.2,99.9,7.0,7.2,873.0,13.7784497793635,544.0,6.8,5.50665782434075,957.0,461.0,496.0,103.0,425.0,206.0,219.0,124.0,103.0,39.0,41.0,113.0,13075.84177,16571.7682438446,9797.7421418637,0.103899996136181,-0.61985298218441,2.52109628389974,6966.0,28.4,576.0,11770.1526331019,1.95920240877878,35.1,0.440995386,7,112.0,3237.0,29.0,90.6,86.2,1096.0,,,0.7,,,,,0.2,0.5,,5379.0,6.4,0.4,1.0,1.0,6.0,,,,,,,,110645.0,4.600000000000005,74547.0,26329.0,7.5500000000000025,36098.0,73105.0,,32804.0,1619.0,268.0,17880.0,1442.0,1442.0,-15037.0,3968.3499999999995,449.7,22.4,3917.6,526.2,22.0,7.19,18.4,1.5,0.1,0.4,0.6,0.6,0.1,2.5,1.7,0.4,0.0,16.6,40.9,16.4,8485.0,מזכרת בתיה,,,0
2018,28,6.0,18.826291996419023,1952.0,13.0,8.0,14.68,99.9318801089918,7.251,7.429,886.404523258802,13.9394569853324,319.0,6.76430517711172,3.67963839254185,776.0,389.0,387.0,89.0,478.0,233.0,245.0,136.0,114.0,49.0,41.0,114.0,13811.5825571454,17327.7073606152,10413.0663879303,5.4158865910519,4.35290226075811,6.06812951197873,7408.0,27.8,576.0,12301.2123842593,4.30331235977923,34.4,0.451970370982374,7,115.0,3366.0,29.2695652173913,84.2553191489362,80.0,1104.801,1.45,23.1,0.362,0.198,,,,0.362,,,5673.0,6.36946941653446,0.416103193592011,0.968523002421308,2.0,6.0,,,,,,,,116403.0,28.0,80133.0,28664.0,11.2,36270.0,126080.0,,34727.0,3054.0,237.0,45996.0,49.0,49.0,-14988.0,3974.6,463.7,23.3,3701.8,560.2,21.7,7.19,18.4,1.5,0.1,0.4,0.6,0.6,0.1,2.5,1.7,0.4,0.0,16.6,40.9,16.4,8485.0,מזכרת בתיה,,,0
2019,28,6.0,18.826291996419023,1952.0,13.0,9.0,14.837,99.9191211161286,7.323,7.514,894.64947005491,11.7218678559281,-29.0,6.79380335039647,1.06686248291092,495.0,246.0,249.0,72.0,544.0,266.0,278.0,157.0,114.0,46.0,42.0,92.0,14271.3687646616,18077.583150735,10689.7995060137,2.50891868920085,3.49961420371958,1.84281394466801,7531.0,28.4,714.0,11988.5839169001,0.881034425533778,37.1,0.458457807291953,7,127.0,3611.0,28.2112676056338,83.8926174496644,78.8590604026846,1102.216,,,,,1.92,1.45,23.1,,,1.92,5832.0,6.48473936899863,0.27102584637984,0.624707168514759,2.0,6.0,,,,,,,,107966.0,5.66,86282.0,31039.0,4.272500000000001,21684.0,99290.0,,37327.0,3995.0,270.0,14114.0,1106.0,1106.0,-11382.0,812687.2100000001,49379.693333333336,2701.1600000000003,3717.0,580.0,22.0,7.19,18.4,1.5,0.1,0.4,0.6,0.6,0.1,2.5,1.7,0.4,0.0,16.6,40.9,16.4,8485.0,מזכרת בתיה,,,0
2020,28,6.0,18.826291996419023,1952.0,13.0,9.0,15.093,99.9,7.45,7.643,892.0,9.02101897420991,87.0,6.7,1.72541037470387,529.0,262.0,267.0,65.0,458.0,239.0,219.0,121.0,788.0,322.0,38.527,101.0,13516.89997,16855.89121,10388.03642,1.99797177430576,1.09188128253164,3.41676933983792,7295.0,31.0,651.0,12951.47163,0.920453427884849,32.3,0.450998673,7,130.0,3669.0,27.6438356164384,88.3636363636364,84.3636363636364,1120.862,,,,,,,,,,,6021.0,6.64191994685268,0.467756539403477,1.05136677680985,2.0,6.0,,,,,,,,112421.0,5.66,94779.0,35032.0,4.272500000000001,17642.0,117960.0,,37356.0,4159.0,251.0,24870.0,1689.0,1689.0,-9693.0,812687.2100000001,49379.693333333336,2701.1600000000003,4745.0,595.0,23.0,7.19,18.4,1.5,0.1,0.4,0.6,0.6,0.1,2.5,1.7,0.4,0.0,16.6,40.9,16.4,8485.0,מזכרת בתיה,,,0
2021,28,6.0,18.826291996419023,1952.0,13.0,8.0,15.424,99.9,7.627,7.796,892.0,9.56855826116062,177.0,6.69735477178423,2.18983702658046,713.0,364.0,349.0,61.0,530.0,267.0,263.0,166.0,490.0,195.0,39.0,126.0,13516.89997,16855.89121,10388.03642,1.99797177430576,1.09188128253164,3.41676933983792,7295.0,31.0,651.0,12951.47163,0.920453427884849,32.3,0.450998673,7,134.0,3779.0,27.8783783783784,87.8594249201278,83.3865814696486,1198.164,,,2.259,0.783,,,,1.159,1.539,,6358.0,6.60726643598616,0.65538070281922,1.42551674982181,2.0,6.0,,,,,,,,119330.0,5.66,101485.0,35272.0,4.272500000000001,17845.0,116214.0,,37630.0,3903.0,258.0,15937.0,1208.0,1208.0,-5985.0,812687.2100000001,49379.693333333336,2701.1600000000003,4085.16,609.42,22.72,7.42,24.5,1.5,0.0,0.4,0.8,0.1,0.3,1.8,1.8,0.4,0.0,19.4,33.8,15.2,8475.0,מזכרת בתיה,,,0
2022,28,6.0,18.826291996419023,1952.0,13.0,8.0,15.7259439468405,99.9,7.78,7.946,901.0,8.02580904923413,174.0,6.7,1.96050859152105,661.0,325.0,336.0,64.0,517.0,263.0,254.0,144.0,88.17,35.33,41.7182,69.0,13516.89997,16855.89121,10388.03642,1.99797177430576,1.09188128253164,3.41676933983792,7295.0,31.0,651.0,12951.47163,0.920453427884849,32.3,0.450998673,7,138.0,3817.0,27.32,89.4039735099338,83.112582781457,1191.534,,,,,,0.616,3.875,1.146,1.158,0.17,6505.0,6.87132974634896,0.256825889575492,0.559675388274801,2.0,6.0,,,,,,,,118552.0,5.66,104469.0,35692.0,4.272500000000001,14083.0,124632.0,,39984.0,3485.0,288.0,20842.0,679.0,679.0,-4306.0,812687.2100000001,49379.693333333336,2701.1600000000003,4120.421,627.1,22.41,7.42,24.5,1.5,0.0,0.4,0.8,0.1,0.3,1.8,1.8,0.4,0.0,19.4,33.8,15.2,8475.0,מזכרת בתיה,,,0
1999,29,4.0,146.82542582879162,1949.0,5.0,9.0,1.0,98.8,0.5,0.5,76.1,13.3399209486166,33.0,2.8629480019518145,4.3,74.0,32.0,42.0,20.0,42.0,20.0,22.0,17.0,13.0,7.0,38.0,6.0,10323.366868791265,12701.101631262038,8207.068691368679,0.74600250274597,1.0921842164365263,1.0965690645694242,744.875,37.787499999999994,133.375,10422.447321749705,7.608140352812456,27.983333333333334,0.38691023466485003,,5.0,124.0,25.0,52.056121560431905,45.74734413096484,121.0,,,,,,,,,,,268.0,7.0,0.8120628099089461,1.641750760755898,8.0,3.0,,,,,,,,11540.0,-3.6,9103.0,5474.0,10.2,2437.0,12538.0,5.9,4077.0,,172.0,,-1.0,-164.0,,41796.32,12011.026666666667,857.0266666666666,15924.883202631578,5232.377467894737,428.4162047368421,3.44,2.78857425306428,0.0513850644163035,0.0239193091639008,0.323814502249306,0.115270112877742,0.0545617977719698,0.331323450701987,0.0,1.6689511084676,0.0356552720083373,7.43321059005809,72.5271008516332,7.86517409263847,6.78105959494904,3757.08844833021,יסוד המעלה,,,0
2000,29,4.0,146.82542582879162,1949.0,5.0,8.0,1.1,100.0,0.5,0.5,76.1,10.9732824427481,34.0,2.8629480019518145,4.6875,59.0,31.0,28.0,18.0,28.0,12.0,16.0,8.0,14.0,5.0,37.0,7.0,10323.366868791265,12701.101631262038,8207.068691368679,0.74600250274597,1.0921842164365263,1.0965690645694242,744.875,37.787499999999994,133.375,10422.447321749705,7.608140352812456,27.983333333333334,0.38691023466485003,,6.0,98.0,16.0,52.056121560431905,45.74734413096484,147.634,,,,,,,,,,,282.0,6.9,0.8120628099089461,1.641750760755898,8.0,3.0,,,,,,,,10855.0,-2.4,9052.0,5486.0,6.5,1803.0,12285.0,1.3,4788.0,,191.0,,-734.0,-734.0,,41796.32,12011.026666666667,857.0266666666666,15924.883202631578,5232.377467894737,428.4162047368421,3.44,2.78857425306428,0.0513850644163035,0.0239193091639008,0.323814502249306,0.115270112877742,0.0545617977719698,0.331323450701987,0.0,1.6689511084676,0.0356552720083373,7.43321059005809,72.5271008516332,7.86517409263847,6.78105959494904,3757.08844833021,יסוד המעלה,,,0
2001,29,4.0,146.82542582879162,1949.0,5.0,8.0,1.1,100.0,0.6,0.6,76.1,12.8,28.0,2.8629480019518145,3.9,70.0,38.0,32.0,22.0,40.0,17.0,23.0,13.0,16.0,8.0,37.0,6.5,10323.366868791265,12701.101631262038,8207.068691368679,0.74600250274597,1.0921842164365263,1.0965690645694242,744.875,37.787499999999994,133.375,10422.447321749705,7.608140352812456,27.983333333333334,0.38691023466485003,,6.0,75.0,13.0,52.056121560431905,45.74734413096484,181.52,,,,,,,,,,,325.0,7.1,0.0,0.0,8.0,3.0,,,,,,,,12589.0,14.7,9447.0,5467.0,-1.4,3142.0,14354.0,15.6,4406.0,,180.0,,,,,41796.32,12011.026666666667,857.0266666666666,15924.883202631578,5232.377467894737,428.4162047368421,3.44,2.78857425306428,0.0513850644163035,0.0239193091639008,0.323814502249306,0.115270112877742,0.0545617977719698,0.331323450701987,0.0,1.6689511084676,0.0356552720083373,7.43321059005809,72.5271008516332,7.86517409263847,6.78105959494904,3757.08844833021,יסוד המעלה,,,0
2002,29,4.0,146.82542582879162,1949.0,5.0,8.0,1.2,100.0,0.6,0.6,76.1,17.1806167400881,17.0,2.8629480019518145,3.770197486535,60.0,31.0,29.0,7.0,40.0,17.0,23.0,18.0,13.0,6.0,40.6,9.0,10323.366868791265,12701.101631262038,8207.068691368679,0.74600250274597,1.0921842164365263,1.0965690645694242,744.875,37.787499999999994,133.375,10422.447321749705,7.608140352812456,27.983333333333334,0.38691023466485003,,6.0,86.0,14.0,52.056121560431905,45.74734413096484,218.0,,,,,,,,,,,328.0,7.1,0.0,0.0,8.0,3.0,,,,,,,,14489.0,8.9,10205.0,4830.0,-16.4,4284.0,16272.0,7.3,4499.0,1441.0,238.0,4581.0,-1486.0,-1486.0,-5695.0,41796.32,12011.026666666667,857.0266666666666,15924.883202631578,5232.377467894737,428.4162047368421,3.44,2.78857425306428,0.0513850644163035,0.0239193091639008,0.323814502249306,0.115270112877742,0.0545617977719698,0.331323450701987,0.0,1.6689511084676,0.0356552720083373,7.43321059005809,72.5271008516332,7.86517409263847,6.78105959494904,3757.08844833021,יסוד המעלה,,,0
2003,29,4.0,146.82542582879162,1949.0,5.0,8.0,1.2,100.0,0.6,0.6,76.1,15.1898734177215,40.0,2.8629480019518145,5.0,85.0,41.0,44.0,21.0,46.0,24.0,22.0,11.0,13.0,10.0,42.3,10.0,10323.366868791265,12701.101631262038,8207.068691368679,0.74600250274597,1.0921842164365263,1.0965690645694242,744.875,37.787499999999994,133.375,10422.447321749705,7.608140352812456,27.983333333333334,0.38691023466485003,,6.0,93.0,16.0,52.056121560431905,45.74734413096484,201.0,,,,,,,,,,,333.0,7.1,0.0,0.0,8.0,3.0,,,,,,,,17104.0,17.2,8428.0,3934.0,-19.1,8676.0,19315.0,17.9,3266.0,1819.0,201.0,7922.0,-2965.0,-2965.0,-6000.0,41796.32,12011.026666666667,857.0266666666666,15924.883202631578,5232.377467894737,428.4162047368421,11.58737479,2.78857425306428,0.0513850644163035,0.0239193091639008,0.323814502249306,0.115270112877742,0.0545617977719698,0.331323450701987,0.0,1.6689511084676,0.0356552720083373,7.43321059005809,72.5271008516332,7.86517409263847,6.78105959494904,3757.08844833021,יסוד המעלה,,,0
2004,29,4.0,146.82542582879162,1949.0,5.0,8.0,1.2,100.0,0.6,0.6,76.1,9.04233456637896,-6.0,2.2,0.400000000000006,56.0,23.0,33.0,16.0,59.0,27.0,32.0,15.0,12.0,6.0,38.2,17.0,10323.366868791265,12701.101631262038,8207.068691368679,0.74600250274597,1.0921842164365263,1.0965690645694242,744.875,37.787499999999994,133.375,10422.447321749705,7.608140352812456,27.983333333333334,0.38691023466485003,,6.0,102.0,17.0,0.0,0.0,194.0,,,,,,,,,,,340.0,7.4,0.8120628099089461,1.641750760755898,8.0,3.0,,,,,,,,14581.0,-14.4,10655.0,5612.0,55.9,3926.0,16525.0,-14.1,2914.0,2241.0,163.0,3186.0,-2684.0,-2997.0,-6634.0,128844.0,59489.0,4365.0,2763.0,1688.0,304.0,11.587,2.8,0.1,0.0239193091639008,0.3,0.1,0.1,0.3,0.0,1.7,0.0356552720083373,7.4,72.5,7.9,6.8,3757.0,יסוד המעלה,,,0
2005,29,4.0,146.82542582879162,1949.0,7.0,8.0,1.3,100.0,0.6,0.6,76.1,16.9423154497781,20.0,2.5,3.40000000000001,86.0,52.0,34.0,12.0,64.0,30.0,34.0,11.0,13.0,4.0,39.7,18.0,10323.366868791265,12701.101631262038,8207.068691368679,0.74600250274597,1.0921842164365263,1.0965690645694242,744.875,37.787499999999994,133.375,10422.447321749705,7.608140352812456,27.983333333333334,0.38691023466485003,,6.0,63.0,11.0,0.0,0.0,188.0,,,,,,,,,,,346.0,7.71965317919075,1.6,3.4,8.0,3.0,,,,,,,,12029.0,-18.6,8555.0,4254.0,-25.2,3474.0,16714.0,-0.2,2756.0,2128.0,135.0,4101.0,-4058.0,-4058.0,-8392.0,217427.0,59994.0,4118.0,129557.0,61455.0,4314.0,11.587,2.8,0.1,0.0,0.3,0.1,0.1,0.3,0.0,1.7,0.0,7.4,72.5,7.9,6.8,3757.0,יסוד המעלה,,,0
2006,29,4.0,146.82542582879162,1949.0,7.0,8.0,1.3,100.0,0.6,0.7,76.1,14.8961191689534,12.0,2.2,2.5,63.0,27.0,36.0,12.0,48.0,24.0,24.0,17.0,9.0,4.0,42.6,15.0,10323.366868791265,12701.101631262038,8207.068691368679,0.74600250274597,1.0921842164365263,1.0965690645694242,744.875,37.787499999999994,133.375,10422.447321749705,7.608140352812456,27.983333333333334,0.38691023466485003,,5.0,55.0,11.0,0.0,0.0,176.0,,,,,,,,,,,350.0,7.91142857142857,0.8,1.7,8.0,3.0,,,,,,,,13305.0,3.8,9605.0,4933.0,59.7,3700.0,,-11.4,,,268.0,,,,,173135.5,59741.5,4241.5,66160.0,31571.5,2309.0,11.587,2.8,0.1,0.0,0.3,0.1,0.1,0.3,0.0,1.7,0.0,7.4,72.5,7.9,6.8,3757.0,יסוד המעלה,,,0
